,0,1,2,3,4,5,6,7
359,0.0,0.0,0.1472,0.402,0.3083,0.1125,0.0254,0.0046
360,0.0,0.0,0.1448,0.4004,0.3103,0.114,0.026,0.0047
361,0.0,0.0,0.1423,0.3987,0.312,0.1157,0.0265,0.0048
362,0.0,0.0,0.1399,0.397,0.3137,0.1173,0.0271,0.005
363,0.0,0.0,0.1376,0.3953,0.3154,0.119,0.0277,0.0052
364,0.0,0.0,0.1353,0.3933,0.3171,0.1207,0.0282,0.0053
365,0.0,0.0,0.1329,0.3916,0.3188,0.1223,0.0289,0.0054
366,0.0,0.0,0.1306,0.39,0.3206,0.124,0.0295,0.0056
367,0.0,0.0,0.1284,0.388,0.322,0.1255,0.0301,0.0058
368,0.0,0.0,0.1262,0.3862,0.3237,0.1272,0.0308,0.0059
369,0.0,0.0,0.1241,0.3843,0.3252,0.1288,0.0314,0.0061
370,0.0,0.0,0.1219,0.3823,0.3271,0.1304,0.032,0.0063
371,0.0,0.0,0.1198,0.3804,0.3286,0.1322,0.0327,0.0064
372,0.0,0.0,0.1176,0.3784,0.33,0.1339,0.0333,0.0066
373,0.0,0.0,0.1154,0.3765,0.3318,0.1355,0.034,0.0068
374,0.0,0.0,0.1133,0.3745,0.3333,0.1372,0.0347,0.007
375,0.0,0.0,0.1107,0.3728,0.335,0.139,0.0354,0.0072
376,0.0,0.0,0.1078,0.371,0.337,0.1407,0.0361,0.0073
377,0.0,0.0,0.1044,0.3694,0.3394,0.1426,0.0368,0.0075
378,0.0,0.0,0.1006,0.3677,0.342,0.1444,0.0374,0.0077
379,0.0,0.0,0.0964,0.3665,0.3447,0.1464,0.0382,0.0079
380,0.0,0.0,0.092,0.365,0.3474,0.1486,0.0389,0.0081
381,0.0,0.0,0.0875,0.3635,0.35,0.1508,0.0397,0.0083
382,0.0,0.0,0.083,0.362,0.353,0.1528,0.0404,0.0085
383,0.0,0.0,0.0788,0.3604,0.3557,0.1552,0.0412,0.0088
384,0.0,0.0,0.0746,0.3586,0.3584,0.1572,0.0419,0.009
385,0.0,0.0,0.0708,0.3567,0.361,0.1595,0.0428,0.0092
386,0.0,0.0,0.0672,0.3545,0.3635,0.1616,0.0436,0.0094
387,0.0,0.0,0.0641,0.3523,0.3657,0.1637,0.0445,0.0096
388,0.0,0.0,0.061,0.3499,0.368,0.1659,0.0453,0.0099
389,0.0,0.0,0.0584,0.3474,0.3696,0.1681,0.0462,0.0102
390,0.0,0.0,0.0561,0.3447,0.3713,0.1703,0.047,0.0104
391,0.0,0.0,0.054,0.342,0.3728,0.1725,0.048,0.0107
392,0.0,0.0,0.052,0.339,0.3743,0.1747,0.0488,0.011
393,0.0,0.0,0.0502,0.3364,0.3755,0.1769,0.0497,0.0112
394,0.0,0.0,0.0487,0.3335,0.3767,0.1791,0.0505,0.0116
395,0.0,0.0,0.0472,0.3303,0.3777,0.1814,0.0514,0.0119
396,0.0,0.0,0.0458,0.3274,0.379,0.1835,0.0523,0.0122
397,0.0,0.0,0.0446,0.3242,0.3796,0.1858,0.0533,0.0124
398,0.0,0.0,0.0434,0.3213,0.3806,0.1879,0.0543,0.0128
399,0.0,0.0,0.0423,0.318,0.381,0.1901,0.0552,0.013
400,0.0,0.0,0.0412,0.315,0.3818,0.1921,0.0562,0.0134
401,0.0,0.0,0.0402,0.312,0.3826,0.1942,0.0573,0.0137
402,0.0,0.0,0.0393,0.3088,0.3833,0.1963,0.0584,0.014
403,0.0,0.0,0.0384,0.3057,0.3838,0.1984,0.0594,0.0144
404,0.0,0.0,0.0375,0.3025,0.3843,0.2006,0.0604,0.0147
405,0.0,0.0,0.0368,0.2993,0.3845,0.2026,0.0615,0.015
406,0.0,0.0,0.0358,0.2964,0.385,0.2048,0.0626,0.0154
407,0.0,0.0,0.035,0.2935,0.3853,0.2068,0.0637,0.0157
408,0.0,0.0,0.0343,0.2903,0.3855,0.2087,0.0648,0.0161
409,0.0,0.0,0.0335,0.287,0.386,0.211,0.0658,0.0165
410,0.0,0.0,0.0328,0.284,0.3862,0.2133,0.067,0.0169
411,0.0,0.0,0.032,0.281,0.3865,0.215,0.0682,0.0173
412,0.0,0.0,0.0314,0.278,0.3865,0.2172,0.0692,0.0176
413,0.0,0.0,0.0307,0.275,0.3865,0.2194,0.0704,0.0181
414,0.0,0.0,0.0299,0.272,0.3865,0.2216,0.0716,0.0185
415,0.0,0.0,0.0292,0.269,0.3865,0.2236,0.0727,0.0189
416,0.0,0.0,0.0285,0.266,0.3865,0.2258,0.0738,0.0194
417,0.0,0.0,0.0278,0.2634,0.3865,0.2275,0.075,0.0198
418,0.0,0.0,0.0272,0.2603,0.3862,0.2299,0.0762,0.0202
419,0.0,0.0,0.0266,0.2576,0.3862,0.2316,0.0774,0.0207
420,0.0,0.0,0.026,0.2546,0.386,0.2338,0.0786,0.0211
421,0.0,0.0,0.0254,0.2517,0.3857,0.2358,0.08,0.0216
422,0.0,0.0,0.0247,0.249,0.3855,0.2375,0.0812,0.0221
423,0.0,0.0,0.0241,0.246,0.3853,0.2396,0.0825,0.0225
424,0.0,0.0,0.0235,0.2432,0.385,0.2416,0.0838,0.023
425,0.0,0.0,0.0229,0.2404,0.3848,0.2437,0.085,0.0236
426,0.0,0.0,0.0223,0.2375,0.3843,0.2454,0.0862,0.0241
427,0.0,0.0,0.0218,0.2347,0.384,0.2474,0.0875,0.0246
428,0.0,0.0,0.0212,0.232,0.3835,0.2491,0.089,0.0251
429,0.0,0.0,0.0207,0.2294,0.383,0.251,0.0902,0.0257
430,0.0,0.0,0.0202,0.2266,0.3826,0.2527,0.0916,0.0262
431,0.0,0.0,0.0197,0.2238,0.382,0.2546,0.093,0.0268
432,0.0,0.0,0.0192,0.221,0.3816,0.2566,0.0943,0.0274
433,0.0,0.0,0.0187,0.2184,0.3809,0.2583,0.0956,0.028
434,0.0,0.0,0.0182,0.2156,0.3804,0.2603,0.0969,0.0286
435,0.0,0.0,0.0177,0.2133,0.3796,0.262,0.0984,0.0292
436,0.0,0.0,0.0172,0.2104,0.379,0.264,0.0996,0.0298
437,0.0,0.0,0.0168,0.2078,0.3784,0.2656,0.101,0.0304
438,0.0,0.0,0.0163,0.2052,0.3777,0.2673,0.1024,0.0311
439,0.0,0.0,0.0159,0.2026,0.377,0.269,0.1038,0.0318
440,0.0,0.0,0.0155,0.2,0.3762,0.2708,0.1051,0.0324
441,0.0,0.0,0.015,0.1975,0.3755,0.2725,0.1065,0.0332
442,0.0,0.0,0.0146,0.1948,0.3748,0.274,0.1079,0.0338
443,0.0,0.0,0.0142,0.1924,0.3738,0.276,0.1093,0.0345
444,0.0,0.0,0.0138,0.19,0.373,0.2773,0.1108,0.0352
445,0.0,0.0,0.0134,0.1875,0.372,0.2788,0.1123,0.036
446,0.0,0.0,0.013,0.1849,0.371,0.2805,0.1137,0.0367
447,0.0,0.0,0.0126,0.1826,0.3699,0.2822,0.1152,0.0374
448,0.0,0.0,0.0122,0.1803,0.369,0.2837,0.1167,0.0382
449,0.0,0.0,0.0118,0.1777,0.368,0.2854,0.1182,0.0389
450,0.0,0.0,0.0114,0.1753,0.367,0.287,0.1196,0.0396
451,0.0,0.0,0.011,0.1727,0.366,0.2888,0.1212,0.0404
452,0.0,0.0,0.0105,0.1702,0.365,0.2905,0.1226,0.0412
453,0.0,0.0,0.0098,0.1674,0.3643,0.2922,0.1241,0.042
454,0.0,0.0,0.0092,0.1642,0.364,0.2942,0.1256,0.0429
455,0.0,0.0,0.0086,0.1611,0.3633,0.2961,0.1273,0.0437
456,0.0,0.0,0.0078,0.158,0.3628,0.298,0.1289,0.0446
457,0.0,0.0,0.0071,0.1547,0.3623,0.3,0.1305,0.0454
458,0.0,0.0,0.0064,0.1512,0.3618,0.302,0.1322,0.0464
459,0.0,0.0,0.0056,0.1481,0.361,0.3042,0.1339,0.0472
460,0.0,0.0,0.0049,0.1448,0.3606,0.3062,0.1356,0.0481
461,0.0,0.0,0.0042,0.1415,0.3599,0.308,0.1372,0.049
462,0.0,0.0,0.0035,0.1384,0.3594,0.3098,0.139,0.0499
463,0.0,0.0,0.003,0.1353,0.3584,0.3118,0.1407,0.0508
464,0.0,0.0,0.0025,0.1322,0.3574,0.3135,0.1425,0.0518
465,0.0,0.0,0.0021,0.1293,0.3562,0.3154,0.1442,0.0528
466,0.0,0.0,0.0017,0.1265,0.355,0.3171,0.146,0.0538
467,0.0,0.0,0.0014,0.1239,0.3535,0.3188,0.1478,0.0548
468,0.0,0.0,0.0012,0.1214,0.352,0.32,0.1495,0.0558
469,0.0,0.0,0.001,0.119,0.3503,0.3215,0.1514,0.0568
470,0.0,0.0,0.0008,0.1166,0.3486,0.323,0.1531,0.0579
471,0.0,0.0,0.0006,0.1143,0.3467,0.3245,0.1549,0.0589
472,0.0,0.0,0.0005,0.1122,0.345,0.3257,0.1567,0.06
473,0.0,0.0,0.0004,0.11,0.343,0.3271,0.1584,0.0611
474,0.0,0.0,0.0003,0.108,0.3408,0.3284,0.1603,0.0622
475,0.0,0.0,0.0002,0.106,0.3389,0.3296,0.1621,0.0632
476,0.0,0.0,0.0002,0.104,0.337,0.3306,0.164,0.0644
477,0.0,0.0,0.0001,0.102,0.3347,0.332,0.1656,0.0656
478,0.0,0.0,0.0001,0.1002,0.3325,0.333,0.1674,0.0668
479,0.0,0.0,0.0001,0.0984,0.3303,0.334,0.1693,0.068
480,0.0,0.0,0.0001,0.0966,0.3281,0.335,0.1711,0.0692
481,0.0,0.0,0.0,0.0948,0.326,0.336,0.1731,0.0702
482,0.0,0.0,0.0,0.0929,0.3237,0.337,0.1747,0.0716
483,0.0,0.0,0.0,0.0912,0.3218,0.338,0.1765,0.0728
484,0.0,0.0,0.0,0.0896,0.3193,0.3389,0.1783,0.074
485,0.0,0.0,0.0,0.0878,0.3171,0.3396,0.1802,0.0752
486,0.0,0.0,0.0,0.0862,0.315,0.3403,0.1821,0.0766
487,0.0,0.0,0.0,0.0846,0.3127,0.341,0.1838,0.0778
488,0.0,0.0,0.0,0.083,0.3103,0.3418,0.1857,0.0792
489,0.0,0.0,0.0,0.0815,0.308,0.3425,0.1874,0.0804
490,0.0,0.0,0.0,0.08,0.306,0.3433,0.1891,0.0818
491,0.0,0.0,0.0,0.0784,0.3035,0.344,0.1909,0.0832
492,0.0,0.0,0.0,0.0769,0.3013,0.3445,0.1926,0.0846
493,0.0,0.0,0.0,0.0755,0.2988,0.3452,0.1945,0.086
494,0.0,0.0,0.0,0.074,0.2966,0.3457,0.1962,0.0874
495,0.0,0.0,0.0,0.0726,0.2944,0.3462,0.1979,0.089
496,0.0,0.0,0.0,0.0712,0.2922,0.3467,0.1997,0.0904
497,0.0,0.0,0.0,0.0698,0.29,0.3472,0.2014,0.0918
498,0.0,0.0,0.0,0.0684,0.2876,0.3474,0.2031,0.0934
499,0.0,0.0,0.0,0.067,0.2854,0.348,0.2048,0.0949
500,0.0,0.0,0.0,0.0658,0.283,0.3484,0.2065,0.0964
501,0.0,0.0,0.0,0.0644,0.2805,0.3489,0.2084,0.0979
502,0.0,0.0,0.0,0.0631,0.2783,0.349,0.2102,0.0994
503,0.0,0.0,0.0,0.0618,0.2756,0.3494,0.212,0.101
504,0.0,0.0,0.0,0.0606,0.2734,0.3499,0.2136,0.1026
505,0.0,0.0,0.0,0.0594,0.271,0.35,0.2155,0.1042
506,0.0,0.0,0.0,0.0581,0.2688,0.35,0.217,0.1059
507,0.0,0.0,0.0,0.0569,0.2666,0.3506,0.2186,0.1075
508,0.0,0.0,0.0,0.0558,0.2642,0.3506,0.2202,0.1093
509,0.0,0.0,0.0,0.0546,0.262,0.3508,0.222,0.1109
510,0.0,0.0,0.0,0.0533,0.2595,0.3508,0.2236,0.1127
511,0.0,0.0,0.0,0.0522,0.2573,0.3508,0.2252,0.1143
512,0.0,0.0,0.0,0.0512,0.255,0.351,0.2268,0.1161
513,0.0,0.0,0.0,0.05,0.2527,0.351,0.2286,0.1178
514,0.0,0.0,0.0,0.0489,0.2502,0.3513,0.2302,0.1196
515,0.0,0.0,0.0,0.0478,0.248,0.351,0.2316,0.1213
516,0.0,0.0,0.0,0.0468,0.2458,0.351,0.2332,0.1231
517,0.0,0.0,0.0,0.0458,0.2434,0.351,0.2347,0.1249
518,0.0,0.0,0.0,0.0448,0.2412,0.3508,0.2366,0.1267
519,0.0,0.0,0.0,0.0438,0.2388,0.3506,0.2382,0.1285
520,0.0,0.0,0.0,0.0428,0.2366,0.3503,0.2397,0.1304
521,0.0,0.0,0.0,0.0419,0.2343,0.35,0.2415,0.1322
522,0.0,0.0,0.0,0.041,0.232,0.35,0.2428,0.1342
523,0.0,0.0,0.0,0.04,0.2299,0.3499,0.2444,0.1361
524,0.0,0.0,0.0,0.0391,0.2274,0.3494,0.2458,0.1381
525,0.0,0.0,0.0,0.0382,0.2253,0.349,0.2474,0.14
526,0.0,0.0,0.0,0.0372,0.223,0.3489,0.249,0.142
527,0.0,0.0,0.0,0.0362,0.2208,0.3486,0.2505,0.1439
528,0.0,0.0,0.0,0.0353,0.2184,0.3481,0.252,0.146
529,0.0,0.0,0.0,0.0342,0.216,0.3481,0.2537,0.1481
530,0.0,0.0,0.0,0.0332,0.2137,0.348,0.2551,0.1501
531,0.0,0.0,0.0,0.032,0.2114,0.3477,0.2566,0.1522
532,0.0,0.0,0.0,0.0307,0.2092,0.3477,0.2583,0.1543
533,0.0,0.0,0.0,0.0294,0.2065,0.3477,0.26,0.1564
534,0.0,0.0,0.0,0.0281,0.2042,0.3474,0.2617,0.1586
535,0.0,0.0,0.0,0.0269,0.2018,0.3472,0.2634,0.1606
536,0.0,0.0,0.0,0.0256,0.1995,0.347,0.2651,0.1628
537,0.0,0.0,0.0,0.0244,0.197,0.347,0.2666,0.165
538,0.0,0.0,0.0,0.0232,0.1947,0.3464,0.2683,0.1672
539,0.0,0.0,0.0,0.0221,0.1921,0.3462,0.27,0.1696
540,0.0,0.0,0.0,0.0211,0.1897,0.346,0.2715,0.1719
541,0.0,0.0,0.0,0.0201,0.1873,0.3455,0.273,0.1742
542,0.0,0.0,0.0,0.0192,0.1847,0.345,0.2744,0.1766
543,0.0,0.0,0.0,0.0184,0.1823,0.3442,0.2761,0.1788
544,0.0,0.0,0.0,0.0176,0.1799,0.3438,0.2776,0.1813
545,0.0,0.0,0.0,0.0169,0.1775,0.343,0.279,0.1836
546,0.0,0.0,0.0,0.0162,0.175,0.342,0.2805,0.186
547,0.0,0.0,0.0,0.0156,0.1727,0.3413,0.2817,0.1885
548,0.0,0.0,0.0,0.015,0.1705,0.3403,0.2834,0.1909
549,0.0,0.0,0.0,0.0145,0.1681,0.3394,0.2847,0.1934
550,0.0,0.0,0.0,0.014,0.1658,0.3384,0.286,0.1959
551,0.0,0.0,0.0,0.0136,0.1637,0.3374,0.287,0.1984
552,0.0,0.0,0.0,0.0132,0.1615,0.3362,0.2886,0.2007
553,0.0,0.0,0.0,0.0127,0.1593,0.3352,0.2898,0.2032
554,0.0,0.0,0.0,0.0123,0.1571,0.3337,0.291,0.2058
555,0.0,0.0,0.0,0.012,0.1549,0.3325,0.2922,0.2084
556,0.0,0.0,0.0,0.0116,0.1528,0.331,0.2935,0.211
557,0.0,0.0,0.0,0.0113,0.1506,0.3298,0.295,0.2136
558,0.0,0.0,0.0,0.011,0.1486,0.3286,0.296,0.216
559,0.0,0.0,0.0,0.0107,0.1465,0.3271,0.297,0.2188
560,0.0,0.0,0.0,0.0104,0.1444,0.3257,0.2983,0.2214
561,0.0,0.0,0.0,0.0101,0.1423,0.3245,0.2993,0.224
562,0.0,0.0,0.0,0.0098,0.1403,0.323,0.3003,0.2266
563,0.0,0.0,0.0,0.0096,0.1383,0.3215,0.3013,0.2294
564,0.0,0.0,0.0,0.0093,0.1364,0.32,0.3022,0.2322
565,0.0,0.0,0.0,0.009,0.1343,0.3184,0.3032,0.235
566,0.0,0.0,0.0,0.0088,0.1322,0.3171,0.304,0.2378
567,0.0,0.0,0.0,0.0086,0.1304,0.3157,0.305,0.2404
568,0.0,0.0,0.0,0.0083,0.1284,0.314,0.3062,0.2432
569,0.0,0.0,0.0,0.0081,0.1266,0.3125,0.3071,0.246
570,0.0,0.0,0.0,0.0079,0.1246,0.3108,0.3079,0.2488
571,0.0,0.0,0.0,0.0076,0.1228,0.3093,0.3086,0.2515
572,0.0,0.0,0.0,0.0074,0.121,0.3079,0.3096,0.2544
573,0.0,0.0,0.0,0.0072,0.1191,0.3062,0.3103,0.257
574,0.0,0.0,0.0,0.007,0.1172,0.3044,0.3113,0.26
575,0.0,0.0,0.0,0.0068,0.1155,0.3027,0.312,0.263
576,0.0,0.0,0.0,0.0066,0.1138,0.301,0.3127,0.2659
577,0.0,0.0,0.0,0.0064,0.1119,0.2996,0.3132,0.2688
578,0.0,0.0,0.0,0.0062,0.1103,0.2979,0.3137,0.2717
579,0.0,0.0,0.0,0.006,0.1086,0.2961,0.3147,0.2744
580,0.0,0.0,0.0,0.0059,0.1069,0.2944,0.3154,0.2773
581,0.0,0.0,0.0,0.0057,0.1051,0.293,0.316,0.2805
582,0.0,0.0,0.0,0.0055,0.1035,0.2913,0.3167,0.2832
583,0.0,0.0,0.0,0.0054,0.1018,0.2893,0.3171,0.2861
584,0.0,0.0,0.0,0.0052,0.1002,0.2876,0.3179,0.2893
585,0.0,0.0,0.0,0.005,0.0986,0.286,0.318,0.2922
586,0.0,0.0,0.0,0.0049,0.097,0.2842,0.3186,0.2954
587,0.0,0.0,0.0,0.0047,0.0955,0.2822,0.319,0.2983
588,0.0,0.0,0.0,0.0046,0.094,0.2805,0.3196,0.3013
589,0.0,0.0,0.0,0.0044,0.0926,0.2786,0.32,0.3044
590,0.0,0.0,0.0,0.0043,0.0909,0.2769,0.3206,0.3074
591,0.0,0.0,0.0,0.0042,0.0894,0.2751,0.3208,0.3105
592,0.0,0.0,0.0,0.004,0.0878,0.2734,0.3215,0.3135
593,0.0,0.0,0.0,0.0039,0.0862,0.2715,0.3218,0.3164
594,0.0,0.0,0.0,0.0038,0.0848,0.2698,0.3223,0.3196
595,0.0,0.0,0.0,0.0036,0.0833,0.268,0.3223,0.3228
596,0.0,0.0,0.0,0.0035,0.082,0.266,0.3225,0.326
597,0.0,0.0,0.0,0.0034,0.0806,0.2642,0.323,0.3289
598,0.0,0.0,0.0,0.0033,0.0792,0.2625,0.323,0.332
599,0.0,0.0,0.0,0.0031,0.0778,0.2605,0.3232,0.3352
600,0.0,0.0,0.0,0.003,0.0764,0.2588,0.3232,0.3384
601,0.0,0.0,0.0,0.0029,0.0752,0.2568,0.3237,0.3416
602,0.0,0.0,0.0,0.0028,0.0738,0.255,0.324,0.3447
603,0.0,0.0,0.0,0.0027,0.0725,0.253,0.3242,0.348
604,0.0,0.0,0.0,0.0026,0.0711,0.251,0.3242,0.351
605,0.0,0.0,0.0,0.0024,0.0696,0.2491,0.3245,0.3542
606,0.0,0.0,0.0,0.0023,0.0682,0.2474,0.3247,0.3574
607,0.0,0.0,0.0,0.0021,0.0668,0.2456,0.325,0.3606
608,0.0,0.0,0.0,0.002,0.0654,0.2438,0.325,0.3638
609,0.0,0.0,0.0,0.0018,0.0639,0.242,0.3252,0.3672
610,0.0,0.0,0.0,0.0017,0.0624,0.24,0.3254,0.3704
611,0.0,0.0,0.0,0.0015,0.0608,0.238,0.3257,0.3738
612,0.0,0.0,0.0,0.0014,0.0594,0.2362,0.326,0.3772
613,0.0,0.0,0.0,0.0012,0.0578,0.2344,0.326,0.3806
614,0.0,0.0,0.0,0.0011,0.0564,0.2325,0.326,0.384
615,0.0,0.0,0.0,0.001,0.0549,0.2308,0.3262,0.3872
616,0.0,0.0,0.0,0.0008,0.0535,0.2288,0.3262,0.3906
617,0.0,0.0,0.0,0.0007,0.0521,0.2268,0.3262,0.394
618,0.0,0.0,0.0,0.0007,0.0508,0.225,0.3262,0.3975
619,0.0,0.0,0.0,0.0005,0.0495,0.223,0.3262,0.401
620,0.0,0.0,0.0,0.0005,0.0482,0.221,0.326,0.4043
621,0.0,0.0,0.0,0.0004,0.047,0.219,0.326,0.4075
622,0.0,0.0,0.0,0.0003,0.0459,0.217,0.3257,0.411
623,0.0,0.0,0.0,0.0003,0.0448,0.215,0.3254,0.4143
624,0.0,0.0,0.0,0.0003,0.0437,0.2128,0.3254,0.4175
625,0.0,0.0,0.0,0.0002,0.0427,0.211,0.325,0.4211
626,0.0,0.0,0.0,0.0002,0.0418,0.2087,0.3247,0.4243
627,0.0,0.0,0.0,0.0001,0.0408,0.2068,0.3242,0.428
628,0.0,0.0,0.0,0.0001,0.0398,0.2048,0.3237,0.4312
629,0.0,0.0,0.0,0.0001,0.039,0.2028,0.3232,0.4353
630,0.0,0.0,0.0,0.0001,0.0382,0.2007,0.3228,0.4385
631,0.0,0.0,0.0,0.0001,0.0373,0.1986,0.3223,0.442
632,0.0,0.0,0.0,0.0,0.0365,0.1967,0.3215,0.4453
633,0.0,0.0,0.0,0.0,0.0357,0.1946,0.3208,0.4487
634,0.0,0.0,0.0,0.0,0.035,0.1924,0.3203,0.4524
635,0.0,0.0,0.0,0.0,0.0342,0.1904,0.3196,0.456
636,0.0,0.0,0.0,0.0,0.0335,0.1882,0.319,0.4592
637,0.0,0.0,0.0,0.0,0.0328,0.1863,0.3184,0.463
638,0.0,0.0,0.0,0.0,0.032,0.1843,0.3176,0.466
639,0.0,0.0,0.0,0.0,0.0314,0.1824,0.317,0.4695
640,0.0,0.0,0.0,0.0,0.0306,0.1804,0.316,0.4731
641,0.0,0.0,0.0,0.0,0.03,0.1785,0.3152,0.4763
642,0.0,0.0,0.0,0.0,0.0293,0.1765,0.3142,0.48
643,0.0,0.0,0.0,0.0,0.0286,0.1746,0.3135,0.4832
644,0.0,0.0,0.0,0.0,0.0279,0.1726,0.3125,0.4868
645,0.0,0.0,0.0,0.0,0.0273,0.1707,0.3118,0.4905
646,0.0,0.0,0.0,0.0,0.0267,0.1687,0.3105,0.494
647,0.0,0.0,0.0,0.0,0.026,0.1669,0.3096,0.4973
648,0.0,0.0,0.0,0.0,0.0254,0.165,0.3088,0.501
649,0.0,0.0,0.0,0.0,0.0249,0.1632,0.3076,0.5044
650,0.0,0.0,0.0,0.0,0.0243,0.1614,0.3066,0.508
651,0.0,0.0,0.0,0.0,0.0237,0.1594,0.3057,0.511
652,0.0,0.0,0.0,0.0,0.0232,0.1576,0.3047,0.5146
653,0.0,0.0,0.0,0.0,0.0226,0.1556,0.3037,0.518
654,0.0,0.0,0.0,0.0,0.0221,0.1537,0.3025,0.5215
655,0.0,0.0,0.0,0.0,0.0216,0.1519,0.3015,0.525
656,0.0,0.0,0.0,0.0,0.0211,0.15,0.3005,0.5283
657,0.0,0.0,0.0,0.0,0.0206,0.1482,0.2996,0.5317
658,0.0,0.0,0.0,0.0,0.02,0.1464,0.2983,0.535
659,0.0,0.0,0.0,0.0,0.0196,0.1444,0.297,0.5386
660,0.0,0.0,0.0,0.0,0.0191,0.1427,0.296,0.5425
661,0.0,0.0,0.0,0.0,0.0186,0.141,0.2947,0.546
662,0.0,0.0,0.0,0.0,0.0181,0.1393,0.2935,0.5493
663,0.0,0.0,0.0,0.0,0.0176,0.1373,0.2922,0.5527
664,0.0,0.0,0.0,0.0,0.0172,0.1356,0.291,0.556
665,0.0,0.0,0.0,0.0,0.0168,0.1339,0.29,0.5596
666,0.0,0.0,0.0,0.0,0.0164,0.1322,0.2886,0.563
667,0.0,0.0,0.0,0.0,0.016,0.1304,0.2874,0.5664
668,0.0,0.0,0.0,0.0,0.0156,0.1288,0.2861,0.5693
669,0.0,0.0,0.0,0.0,0.0152,0.1271,0.2847,0.5728
670,0.0,0.0,0.0,0.0,0.0148,0.1254,0.2834,0.576
671,0.0,0.0,0.0,0.0,0.0144,0.1238,0.2822,0.5796
672,0.0,0.0,0.0,0.0,0.014,0.1223,0.281,0.583
673,0.0,0.0,0.0,0.0,0.0137,0.1206,0.2798,0.586
674,0.0,0.0,0.0,0.0,0.0133,0.119,0.2783,0.5894
675,0.0,0.0,0.0,0.0,0.013,0.1173,0.2769,0.593
676,0.0,0.0,0.0,0.0,0.0126,0.1158,0.2756,0.596
677,0.0,0.0,0.0,0.0,0.0122,0.1143,0.2742,0.599
678,0.0,0.0,0.0,0.0,0.0119,0.1128,0.2727,0.6025
679,0.0,0.0,0.0,0.0,0.0115,0.1112,0.2712,0.606
680,0.0,0.0,0.0,0.0,0.0112,0.1096,0.27,0.6094
681,0.0,0.0,0.0,0.0,0.0109,0.108,0.2686,0.6123
682,0.0,0.0,0.0,0.0,0.0105,0.1065,0.267,0.6157
683,0.0,0.0,0.0,0.0,0.0102,0.1049,0.2656,0.619
684,0.0,0.0,0.0,0.0,0.0098,0.1034,0.2644,0.6226
685,0.0,0.0,0.0,0.0,0.0094,0.102,0.263,0.626
686,0.0,0.0,0.0,0.0,0.009,0.1003,0.2617,0.629
687,0.0,0.0,0.0,0.0,0.0086,0.0987,0.2603,0.6323
688,0.0,0.0,0.0,0.0,0.0083,0.0972,0.2588,0.6357
689,0.0,0.0,0.0,0.0,0.0079,0.0956,0.2573,0.639
690,0.0,0.0,0.0,0.0,0.0076,0.094,0.2559,0.6426
691,0.0,0.0,0.0,0.0,0.0072,0.0924,0.2542,0.646
692,0.0,0.0,0.0,0.0,0.0069,0.091,0.2527,0.6494
693,0.0,0.0,0.0,0.0,0.0066,0.0895,0.2512,0.653
694,0.0,0.0,0.0,0.0,0.0063,0.088,0.2498,0.656
695,0.0,0.0,0.0,0.0,0.006,0.0865,0.2482,0.659
696,0.0,0.0,0.0,0.0,0.0058,0.085,0.2468,0.6626
697,0.0,0.0,0.0,0.0,0.0055,0.0836,0.2452,0.666
698,0.0,0.0,0.0,0.0,0.0053,0.0821,0.2437,0.669
699,0.0,0.0,0.0,0.0,0.0051,0.0807,0.2418,0.6724
700,0.0,0.0,0.0,0.0,0.0049,0.0794,0.2402,0.676
701,0.0,0.0,0.0,0.0,0.0047,0.078,0.2386,0.6787
702,0.0,0.0,0.0,0.0,0.0045,0.0766,0.237,0.682
703,0.0,0.0,0.0,0.0,0.0043,0.0753,0.2352,0.685
704,0.0,0.0,0.0,0.0,0.0042,0.074,0.2336,0.688
705,0.0,0.0,0.0,0.0,0.004,0.0728,0.232,0.6914
706,0.0,0.0,0.0,0.0,0.0039,0.0716,0.2302,0.6943
707,0.0,0.0,0.0,0.0,0.0037,0.0704,0.2284,0.6973
708,0.0,0.0,0.0,0.0,0.0036,0.0692,0.2266,0.7007
709,0.0,0.0,0.0,0.0,0.0035,0.0681,0.2249,0.7036
710,0.0,0.0,0.0,0.0,0.0034,0.0669,0.2231,0.7065
711,0.0,0.0,0.0,0.0,0.0033,0.0658,0.2212,0.7095
712,0.0,0.0,0.0,0.0,0.0032,0.0647,0.2196,0.7124
713,0.0,0.0,0.0,0.0,0.0031,0.0636,0.2178,0.7153
714,0.0,0.0,0.0,0.0,0.003,0.0624,0.2162,0.7183
715,0.0,0.0,0.0,0.0,0.0029,0.0614,0.2144,0.721
716,0.0,0.0,0.0,0.0,0.0028,0.0604,0.2126,0.724
717,0.0,0.0,0.0,0.0,0.0027,0.0592,0.2108,0.727
718,0.0,0.0,0.0,0.0,0.0026,0.0583,0.2092,0.73
719,0.0,0.0,0.0,0.0,0.0025,0.0573,0.2074,0.733
720,0.0,0.0,0.0,0.0,0.0024,0.0563,0.2056,0.736
721,0.0,0.0,0.0,0.0,0.0024,0.0554,0.2037,0.7383
722,0.0,0.0,0.0,0.0,0.0023,0.0544,0.202,0.741
723,0.0,0.0,0.0,0.0,0.0022,0.0534,0.2003,0.744
724,0.0,0.0,0.0,0.0,0.0022,0.0524,0.1985,0.747
725,0.0,0.0,0.0,0.0,0.0021,0.0514,0.1968,0.7495
